ontology,model,input_modality,checkpoint,split_label,evaluation_split,bin_type,bin,examples,positive_examples,positive_term_assignments,positive_terms,valid_auroc_terms,all_positive_terms,Micro_Fmax,Macro_Fmax,Macro_AUROC,Micro_AUROC,Macro_AUPRC,Micro_AUPRC,Smin
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.3106796116084079,0.9818181817683634,0.9090909090909091,0.9715018854896962,0.9536419388692117,0.2671114192285061,18.895789652543574
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.3144329896592199,0.99999999995,,0.9942270149056853,1.0,0.1327591167196974,2.1797354058976763
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.21078565557830384,0.3429963092160277,0.7838951545722073,0.9075302616070742,0.2666593040923301,0.15815194776181485,41.5402641023247
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.14285714281485967,0.7779541445746541,0.6018518518518519,0.826126245586119,0.6219907407407407,0.07074882380939579,41.99241101423171
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.3396226414630909,0.7316594516173853,0.7533333333333333,0.8305789754711633,0.646984126984127,0.11493915860970673,33.43981202558037
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.055555555538001546,0.7333333332900637,0.6190476190476192,0.7693406331825756,0.6428571428571429,0.012905616838915812,69.55066841946734
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.4618614415176602,0.7477175669640236,0.8415771930917018,0.9358028297406226,0.6460622531685858,0.36662000684683727,60.337891419418774
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.16441944675803954,0.2973528656425628,0.785069546693385,0.9128698724875371,0.2122790961457628,0.09154724286861199,31.24437489123168
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.22929936303022452,0.7459382255510936,0.1387754294895563,0.9858049138914847,0.49379695971789017,0.1048345582361217,8.751972604617388
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.34782608692249534,0.9818181817683634,0.9090909090909091,0.979552837971815,0.9536419388692117,0.2885053511147373,17.01703385253807
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.40802675581492825,0.99999999995,,0.9963820736050654,1.0,0.20182315343848356,3.038219149802687
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.21502942503601072,0.3586549207033626,0.7811048422003323,0.907389500455978,0.27900990867507786,0.16002016118021778,42.27373406176679
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.1999999999697551,0.8112874779076541,0.6574074074074074,0.8605778439143694,0.6914351851851851,0.08043387347976287,41.98722559363215
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.3243243242812798,0.7182683982261951,0.7283333333333333,0.8489673630017337,0.6149126984126984,0.13316590226212863,33.066082120076686
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.07017543857494614,0.7333333332900637,0.6190476190476192,0.8043663073417894,0.6428571428571429,0.0194333591650581,40.79584775614612
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.48936170207787244,0.7487502697576034,0.8111889753026467,0.9415499169616032,0.6428267021651599,0.44629760440303307,52.92569386053254
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.2015488482459152,0.30360967464129107,0.7878082867492423,0.9119038591714944,0.21448653820626762,0.11089174331962298,30.52481737533288
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.27447216887457737,0.7531161122985813,0.16041857207596918,0.9889772776758912,0.5014231576117717,0.14253207016310415,8.742455138798789
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.2831858406811809,0.9818181817683634,0.9090909090909091,0.9805000088520642,0.9536419388692117,0.18408382567328174,18.325038719216884
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.46341463410364203,0.99999999995,,0.9973341247856483,1.0,0.24430733185510484,3.7458123739172815
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.26029191612001645,0.35797425310694636,0.7850955301530301,0.9080869285213564,0.2762798747867905,0.19364634178799814,41.0415312940193
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.1935483870672896,0.789065255685654,0.6203703703703703,0.8481919663685609,0.6451388888888888,0.09681426179919142,30.33399122114367
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.30303030298103767,0.682770562730694,0.685,0.8487185149539549,0.601984126984127,0.1347604938289588,32.248180792577045
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.0615384615192426,0.7333333332900637,0.6190476190476192,0.8003536572924814,0.6428571428571429,0.017035009119158576,36.96168556818727
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.49700199861755495,0.7414714503313227,0.8326892190712306,0.9410084105809862,0.6424449565922077,0.483299452535633,49.238731456681265
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.20419889497936375,0.2975382997970196,0.7770520903279907,0.9187374529234595,0.21250008179770433,0.13882673186620964,30.031932869619588
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.2857142856830946,0.7429941891334568,0.12324409838091706,0.9897318552127397,0.4884165588333784,0.14674933977646862,8.693849980215502
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.32989690718626846,0.9818181817683634,0.9090909090909091,0.9828624035124992,0.9536419388692117,0.220590704922684,16.13984300252981
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.5038167938519434,0.99999999995,,0.9976859912940245,1.0,0.2884060479415861,3.784455196934514
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.2713329901722656,0.3560263496042666,0.7733360477088544,0.913628805935655,0.2761679095296852,0.22119961653907685,40.53227277106322
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.20095693776868662,0.789065255685654,0.6203703703703703,0.8468168491152592,0.6451388888888888,0.09168048602083875,31.97510834321068
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.37735849051969467,0.7152784992369716,0.7211111111111111,0.8402642733307404,0.6307301587301587,0.17896723688975177,32.1021279061963
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.043956043941842764,0.7333333332900637,0.6190476190476192,0.7949467813785833,0.6428571428571429,0.014721033372749753,76.32418840796704
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.5035063113105908,0.7441452431441855,0.8334955288676809,0.942358990459859,0.6388677706994074,0.4797843056346368,53.81444048615101
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.2176481798667847,0.2921872562888032,0.7887074390328938,0.9121011351948127,0.20354931519444544,0.11483077430648972,30.19212838780159
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.2615558060526401,0.7443752815329545,0.14101890989988877,0.9888942095382863,0.5034580590174912,0.15572880098164216,8.693849980215502
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.32736572887020887,0.9818181817683634,0.9090909090909091,0.984045260604773,0.9536419388692117,0.21164968554219804,16.13984300252981
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.5196850393281419,0.99999999995,,0.9978812161983907,1.0,0.301042974555252,3.787210552600288
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.2737619193604179,0.359911113447354,0.786775416982216,0.9080346968971216,0.2757730324863119,0.21676963171327485,40.46495486861096
molecular_function,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/full/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.16666666663619792,0.789065255685654,0.6203703703703703,0.8363217577927403,0.6451388888888888,0.09995132283796744,39.598210447928636
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.30392156858675506,0.7494372293941756,0.78,0.8294731672588481,0.6664444444444445,0.12395052602690962,33.75142629603165
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.09523809521031744,0.7333333332900637,0.6190476190476192,0.7558404461522767,0.6428571428571429,0.023677655665359832,27.414688775236876
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.4693094628656796,0.7407856753217361,0.8083960367291331,0.9360674889764511,0.6399392614664428,0.38322228510483836,59.81284762841495
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.18595402843230233,0.28999424229304166,0.7866332254997854,0.9140823120931024,0.214850804054855,0.09649477701690293,30.895411140423455
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.21863536314412826,0.7531161122985813,0.1689531578296873,0.9853229508789574,0.5195741585484309,0.10950217163696396,8.7710564003822
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.3076923076497041,0.9818181817683634,0.9090909090909091,0.9799943346788471,0.9696969696969696,0.2704300942844185,16.14867118684085
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.3965517241037918,0.99999999995,,0.9964938662445588,1.0,0.2211632670075323,3.604712944836727
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.2490450725264989,0.3551641960133028,0.7870119470844804,0.9093799319240912,0.2858766394862283,0.18006638929747676,41.928350430643754
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.10526315784477146,0.8573192239378342,0.7129629629629629,0.7898869948285768,0.7335648148148148,0.046331918724532205,42.31307072744784
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.29268292678355146,0.7239826839404401,0.745,0.8039439943572468,0.6353333333333333,0.11476818416721955,33.87002682550744
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.033898305073585176,0.7333333332900637,0.6190476190476192,0.7127894718944469,0.6428571428571429,0.009349088249203226,75.97917766609066
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.4650519030642647,0.7474791041439662,0.8091421660378215,0.9244990638195235,0.6615006567265301,0.2977928271743113,55.26390469686174
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.14148121558222237,0.2999828868568951,0.78793180862144,0.9087426011987918,0.22405718736270175,0.08907010228102602,30.502331014318344
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.21312462369919444,0.7603173105180613,0.17712684876199897,0.983030773724323,0.4991847073880451,0.0893950268058984,8.751587499157765
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.31999999995968,0.9818181817683634,0.9090909090909091,0.9544273599603428,0.9696969696969696,0.1659271183435697,15.467780066717832
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,<2_bits,38,38,76,2,0,2,0.21732283462459717,0.99999999995,,0.9913283208020051,1.0,0.096635487105246,2.0161974678811014
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,>=6_bits,550,550,4185,200,200,0,0.2054950414131809,0.35252771487040363,0.7831177643655772,0.9016144514218825,0.281566143134782,0.1466920042892548,41.59555264268863
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,no_positive_terms,98,0,0,0,0,0,,,,,,,
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,30-40%,5,5,39,18,18,0,0.110465116258966,0.7779541445746541,0.6018518518518519,0.8004803088120461,0.6219907407407407,0.04557373732875601,57.07383913826378
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,40-60%,10,10,58,25,25,0,0.29457364337599906,0.7198845598422278,0.7338888888888888,0.8052739306125947,0.6228571428571429,0.10875874143853713,34.346090486744494
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,<30%,4,1,7,7,7,0,0.04545454543990186,0.6952380951966033,0.5238095238095238,0.7171081715237868,0.6071428571428571,0.010768010576632434,74.4034101547575
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,>=60%,61,61,751,61,61,0,0.4359775140039076,0.7114297033845977,0.8010160404815635,0.9290593783376999,0.6247158529435048,0.33903516067968437,69.86223050719816
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,homology,no_hit,674,579,3681,161,161,0,0.1335039817787507,0.2848975601602379,0.7883031575132846,0.9045740480616292,0.20730750969812958,0.07906656489414599,31.176554327002766
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,2-4_bits,56,56,203,6,5,1,0.20745069391192134,0.7544972046980788,0.16475293536027685,0.9837572423459213,0.5188963129333045,0.0956145137611224,8.75673215893686
molecular_function,GCN,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/molecular_function/GCN/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,valid,ic,4-6_bits,12,12,72,11,11,0,0.3076923076497041,0.9818181817683634,0.9090909090909091,0.9668578712555769,0.9696969696969696,0.17926149744707914,16.2304316999339
