ontology,model,input_modality,checkpoint,split_label,bin_type,bin,examples,Micro_Fmax,Macro_Fmax,Macro_AUROC,Micro_AUROC,Macro_AUPRC,Micro_AUPRC,Smin
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,1.308657011939484
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.14717521256512545,0.4363530201601982,0.6065914317206172,0.839823296442319,0.34663599630916747,0.06182803414215993,124.59248915170879
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.010572687223096277,0.9999999999499999,1.0,0.8516388787473125,1.0,0.0030316684941224595,9.304397249221802
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.07269471798200837,0.8325974025502473,0.747326203208556,0.8694872283502227,0.650306239144739,0.026269896080201756,71.63857625539487
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.07298086276812814,0.8451543482435672,0.31317128321085363,0.6959405113717556,0.6795071578011654,0.027135211010834874,225.98717311505348
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.05223148838492548,0.18335518633079229,0.688168842200427,0.6757496642204449,0.09157996623751566,0.020066721298870327,93.60461692859872
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.04993065186700549,0.9629629629131687,0.5,0.8989812699862949,0.8602265211640212,0.01288690479928504,10.808560347557068
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.06982156709628971,0.5802331348848921,0.4044642857142857,0.8972119747418308,0.4111645154613905,0.021021661275233625,29.06587691605091
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.08358238566557917,0.19352212536841312,0.6420421647976972,0.6915599552242493,0.10038821706350434,0.03341738117332424,144.8724499764518
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.18958707357644564,0.5384164445566954,0.6404476865894287,0.8715634793984652,0.3826639905928259,0.10023321944372997,124.5814477533102
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.0074953154267396105,0.7777777777351852,0.6666666666666666,0.8002616526712912,0.7,0.0020803126800020503,46.80760980789868
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.10119331740601915,0.8551048950574665,0.7967914438502675,0.9110865430604131,0.7082302803106892,0.040111244784250384,71.92330958631818
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.15904206320511893,0.8104321260214162,0.31264637002341916,0.7906521533037436,0.5750060126200665,0.05592949970765346,225.59813816508654
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.06913874576117039,0.23965834989186074,0.7086508453574137,0.6917291819201634,0.12418565609491528,0.02463571379653199,93.77501921880737
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.08542713566884673,0.99999999995,1.0,0.9350342622201918,1.0,0.023200947262644617,12.16284504706544
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.040640394080646215,0.5133928571080738,0.2919642857142857,0.8569481423262827,0.27528650458337955,0.01334160774225257,29.06587691605091
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.09633751718869417,0.26034485160430976,0.6987878900488421,0.725765437009039,0.13631463477370936,0.03998565085302955,144.938912489827
biological_process,GAT,seq_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/seq_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,2.7857741754031875
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.15288674307508532,0.30298977112484765,0.5085343628797673,0.8491663054693397,0.2440207695427237,0.07310757566131233,124.5814477533102
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.08695652171644613,0.3333333333055556,0.4027777777777778,0.8109052371100564,0.43333333333333335,0.010995357418595213,9.304397249221802
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.10482758618422554,0.5893428594494864,0.4555202762923351,0.8524058473828954,0.4548330963581268,0.03929926902725689,71.63857625539487
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.12424547279860888,0.6508678057150503,0.4960322464420825,0.6586629907796764,0.630994362922485,0.04317630894585796,225.98717311505348
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.06484099185913232,0.07220742410463238,0.48878711426156723,0.7101655434982338,0.03858590013918685,0.020753278341279296,93.65154805935286
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.07676767675992245,0.8518518518057614,0.625,0.9236272270443124,0.9,0.024116493268647243,10.808560347557068
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.11117287380481171,0.49105617085176945,0.5228701636904762,0.9583875743877317,0.3904233570249195,0.04979725958887301,29.06587691605091
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.10162471636437129,0.09538868844016134,0.49756492575631645,0.7301844114584521,0.05364959165771168,0.03678756552753381,144.8713619423552
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.12841854930159863,0.30122580094520784,0.5154919072843634,0.8425052470614418,0.24244250659299776,0.08314074549644321,124.5814477533102
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.006734006731022345,0.3703703703407408,0.4444444444444444,0.7768447527483673,0.39444444444444443,0.0019890055912152008,9.304397249221802
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.18712753274221114,0.6320866446394482,0.5595198306595365,0.8522231049905837,0.5628286516899325,0.08930369745942768,71.63857625539487
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.085271317780462,0.6468081051621933,0.48314645595595285,0.6293992893731994,0.6130992352690712,0.05279379674493198,225.98717311505348
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.046724588443736684,0.07662965632757283,0.5128363151465188,0.6784529061609592,0.037292587008905656,0.0204061411988482,93.65154805935286
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.11111111107654321,0.8518518518057614,0.5,0.9253540429419826,0.8166666666666668,0.03070832938599949,10.808560347557068
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.10191082798440325,0.4874039278424048,0.5023623511904762,0.9297934225761717,0.34989346590909093,0.050754983477815555,29.06587691605091
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.07596285783572104,0.09438963587684221,0.5017043712168859,0.70329480451665,0.047329035596004314,0.03842171933780832,144.8713619423552
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.1795821211067039,0.2935231752088253,0.499268870062818,0.8641490217218175,0.235635786341994,0.07788074314561823,124.5814477533102
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.0340909090859262,0.4962962962610988,0.6388888888888888,0.8780272605573811,0.5703703703703704,0.007581637086559336,9.304397249221802
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.05392231529760136,0.5961290859729922,0.532373366013072,0.8048900229426359,0.49976649551705155,0.022028852223447155,71.63857625539487
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.08073878624007728,0.6658136160514906,0.5338016656416882,0.6677476076495412,0.6829612519770908,0.02758589160579107,225.98717311505348
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.07633141851902754,0.07442769137103647,0.5053454577391251,0.7138599893697966,0.038598725990844004,0.024488172258853025,93.65154805935286
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.026885735620657016,0.7592592592167696,0.5,0.8678163544997716,0.7666666666666666,0.008543731939085704,10.808560347557068
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.06504065038268227,0.45867143044475217,0.43944382440476193,0.9225439846916107,0.3174587565212565,0.026788767818371428,29.06587691605091
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.10889494182957747,0.09539282815870948,0.5001436531310635,0.7353015429631927,0.05096867165157842,0.04070550178337313,144.8713619423552
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_3301/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.25734549134097634,0.2937064517082781,0.4674266202523909,0.8694550626887061,0.22436671742348996,0.1952793153098486,124.5814477533102
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.024390243892065736,0.3703703703407408,0.4305555555555556,0.7953480589022758,0.39444444444444443,0.004212669148029629,9.304397249221802
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.10012360937368076,0.5766563001785122,0.44831587938205586,0.8489036857680925,0.4798624678287743,0.04103275566492684,71.63857625539487
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.1625652497780258,0.6563014849352535,0.5068919444979366,0.6716548975428811,0.6187668008569946,0.0776507198645814,225.98717311505348
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.08818940365807405,0.07473505834076327,0.5072381197876945,0.716105308909138,0.03909360841479384,0.029876312125253573,93.65154805935286
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.1666666666222222,0.8518518518057614,0.625,0.9142393787117405,0.9,0.03217934000308138,10.808560347557068
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.12162162157195032,0.457539289451781,0.45595238095238094,0.928531713240343,0.37070732363701114,0.04354683199359007,29.06587691605091
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.13506527929282977,0.09539149591324428,0.5001854467676167,0.73908276509564,0.05137089250962516,0.060806873891157964,144.8713619423552
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_4409/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.1939287285208812,0.2939980581224327,0.46926679124867404,0.8682185253297563,0.23289139611438697,0.08628229006124595,124.5814477533102
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.02135231316410823,0.3777777777473704,0.5416666666666666,0.8312898056873961,0.5620370370370371,0.0051704297342579815,9.304397249221802
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.08785377356510164,0.6275477743209718,0.558651775103981,0.8221774299016531,0.49735870283431893,0.02978528706991579,71.63857625539487
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.12184387302363803,0.6382329425674084,0.501478194878421,0.6705608337730614,0.6406212015454328,0.036707997872510126,225.98717311505348
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.049241108705007315,0.07620786635019199,0.4945390398960106,0.6918529837659684,0.04116017567051449,0.01723312130726347,93.65154805935286
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.10399999998527999,0.8518518518057614,0.5,0.9258108725445409,0.8166666666666668,0.02999248706530382,10.808560347557068
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.07446808506020823,0.503885755590983,0.5174293154761904,0.9255038212068989,0.3933143823768824,0.02910533136538202,29.06587691605091
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.0891454654994533,0.09710480770120085,0.4886515114686057,0.7198054402897212,0.05207567702406925,0.0330291775490437,144.8713619423552
biological_process,GAT,struct_only,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GAT/struct_only/seed_5501/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,0.0
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.18681611953036137,0.46965235395481997,0.4989314998114631,0.8690637870259937,0.40124737667296956,0.12696844958515047,118.13252937403946
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.10526315786814404,0.9999999999499999,1.0,0.938400064906089,1.0,0.01834477158480108,9.304397249221802
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,<30%,26,0.1861360718502837,0.8519333607100754,0.7533422459893049,0.9223835026006636,0.7294936157218257,0.06995474003829573,71.63857625539487
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,>=60%,31,0.31823745405379766,0.7959761538521577,0.5959972004630004,0.9342327882250775,0.6902235865560032,0.2017311863173032,165.8297122925028
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,no_hit,612,0.09253857847702102,0.2696654708649786,0.7262503481034498,0.7796445184960712,0.15970177235007352,0.04040454820402471,92.37165177007171
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,2-4_bits,10,0.038610038605023114,0.9629629629131687,0.5,0.9161888990406578,0.8624007936507937,0.011908338192126902,158.65791211202253
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,4-6_bits,16,0.22119815663523965,0.5695684523451034,0.3993303571428572,0.9076698043030441,0.3945895106051356,0.08117121168528638,25.88685156997497
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,>=6_bits,522,0.1456526199550736,0.3152315139229494,0.7254540045720571,0.8090815160732258,0.21132544702189376,0.07284265390330644,141.922380179516
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_1103/best_checkpoint.pt,nominal_30_identity_80_coverage,ic,no_positive_terms,206,0.0,0.0,nan,nan,0.0,0.5,8.303135341810949
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,30-40%,80,0.21805392727033007,0.505425390511477,0.51997258382643,0.8592740246601801,0.4362404802552547,0.14351694894401462,116.99866539578375
biological_process,GCN,full,/home/ganeshiny.sridharan/dgg/deep-green-GO/arc_tuning_cafa/ablations/nominal_30_identity_80_coverage/biological_process/GCN/full/seed_2207/best_checkpoint.pt,nominal_30_identity_80_coverage,homology,40-60%,5,0.04237288134859596,0.9999999999499999,1.0,0.9208247129933876,1.0,0.00963554233970039,9.304397249221802
