evaluation_split,ontology,model,input_modality,bin_type,bin,metric,examples_audit,audit_status,seed_replicates,mean,sd,median,minimum,maximum
test,molecular_function,GCN,seq_only,homology,<30%,Micro_AUROC,26,ok,5,0.9161123486071407,0.002382383540168423,0.9168366971180872,0.912718014735722,0.9191017657615408
test,molecular_function,GCN,seq_only,homology,<30%,Micro_Fmax,26,ok,5,0.23693668452679945,0.028088677997619337,0.2334536702407289,0.2148760330184337,0.2843295637693251
test,molecular_function,GCN,seq_only,homology,<30%,Smin,26,ok,5,32.63433545480604,0.9294429958411052,32.07241632932793,31.92345894404736,33.91036829641928
test,molecular_function,GCN,seq_only,homology,>=60%,Macro_AUPRC,31,ok,5,1.0,0.0,1.0,1.0,1.0
test,molecular_function,GCN,seq_only,homology,>=60%,Macro_AUROC,31,ok,5,1.0,0.0,1.0,1.0,1.0
test,molecular_function,GCN,seq_only,homology,>=60%,Macro_Fmax,31,ok,5,0.99999999995,0.0,0.99999999995,0.99999999995,0.99999999995
test,molecular_function,GCN,seq_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.13101571460191713,0.019423640227014136,0.1288055491781623,0.1122403745118677,0.1532086809616878
test,molecular_function,GCN,seq_only,homology,>=60%,Micro_AUROC,31,ok,5,0.9710191873949598,0.009240915420481494,0.9726674682456634,0.9597241830541052,0.98328845184102
test,molecular_function,GCN,seq_only,homology,>=60%,Micro_Fmax,31,ok,5,0.37607823632076187,0.027984393658647064,0.366197183051026,0.3451327433163559,0.4171122994158711
test,molecular_function,GCN,seq_only,homology,>=60%,Smin,31,ok,5,76.10929769269327,8.40430277553625,76.20416783944245,68.52951499249565,89.06870995470132
test,molecular_function,GCN,seq_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.1727618028698492,0.023251016595252253,0.1806335876723587,0.1480281418076425,0.2030539746606151
test,molecular_function,GCN,seq_only,homology,no_hit,Macro_AUROC,612,ok,5,0.7451796255812015,0.012601061856350989,0.7455599855232082,0.7325522043512988,0.7650465807547782
test,molecular_function,GCN,seq_only,homology,no_hit,Macro_Fmax,612,ok,5,0.2784481321197882,0.020394132578270302,0.2822883930128625,0.2586529952812264,0.3085416704261586
test,molecular_function,GCN,seq_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.0669306093339928,0.010724135194340496,0.0644660928914102,0.0559704847584564,0.0842101744372424
test,molecular_function,GCN,seq_only,homology,no_hit,Micro_AUROC,612,ok,5,0.8478880647251807,0.010990039296633882,0.8463922476754626,0.8380255969859512,0.8655900338239709
test,molecular_function,GCN,seq_only,homology,no_hit,Micro_Fmax,612,ok,5,0.1540413472876625,0.024742824105353386,0.1490126557095865,0.1225132066791788,0.1903095558227565
test,molecular_function,GCN,seq_only,homology,no_hit,Smin,612,ok,5,19.11789880432846,0.34467643257632424,19.167333589298217,18.695938444011485,19.4711829249073
test,molecular_function,GCN,seq_only,ic,2-4_bits,Macro_AUPRC,41,ok,5,0.4745685112471696,0.008042732241371598,0.4783573538451177,0.4605233346448266,0.4797051864014455
test,molecular_function,GCN,seq_only,ic,2-4_bits,Macro_AUROC,41,ok,5,0.3043735501863581,0.0057232740835293245,0.3053896477541797,0.294842723414152,0.3089774666129345
test,molecular_function,GCN,seq_only,ic,2-4_bits,Macro_Fmax,41,ok,5,0.5630494387024712,0.0030026817211948036,0.5643697031889786,0.5587783145866551,0.5658316914931355
test,molecular_function,GCN,seq_only,ic,2-4_bits,Micro_AUPRC,41,ok,5,0.03480316500723226,0.0044325442088149905,0.0338400962442695,0.0309944910993336,0.0423449031949581
test,molecular_function,GCN,seq_only,ic,2-4_bits,Micro_AUROC,41,ok,5,0.9563663627075197,0.005560688599693688,0.95609317524226,0.9503953442635432,0.9651097930890437
test,molecular_function,GCN,seq_only,ic,2-4_bits,Micro_Fmax,41,ok,5,0.0852378145076899,0.010424776984193595,0.0832226648841126,0.0772261623219115,0.1028938906610888
test,molecular_function,GCN,seq_only,ic,2-4_bits,Smin,41,ok,5,9.568483587417612,1.9550111178816119,8.81517769993688,7.815237225033859,12.882154706054932
test,molecular_function,GCN,seq_only,ic,4-6_bits,Macro_AUPRC,43,ok,5,0.4090590688540628,0.021429695366990718,0.4152662251857463,0.3826879447862356,0.4341404557330406
test,molecular_function,GCN,seq_only,ic,4-6_bits,Macro_AUROC,43,ok,5,0.6733936849996314,0.019031672830554153,0.6717760187483179,0.6545540155643552,0.7037956579414373
test,molecular_function,GCN,seq_only,ic,4-6_bits,Macro_Fmax,43,ok,5,0.5984806299613965,0.010938136071136714,0.5934226980806367,0.5866988216573356,0.6126740839280398
test,molecular_function,GCN,seq_only,ic,4-6_bits,Micro_AUPRC,43,ok,5,0.04043105550781502,0.00848638956436943,0.0353243259102484,0.0351625170392974,0.0547997009507847
test,molecular_function,GCN,seq_only,ic,4-6_bits,Micro_AUROC,43,ok,5,0.7368357035615842,0.020235246242948517,0.7263679798552295,0.7218973193871004,0.7713261652847369
test,molecular_function,GCN,seq_only,ic,4-6_bits,Micro_Fmax,43,ok,5,0.14063968109352584,0.026409269102985605,0.1297037629800586,0.113484646168657,0.1810344827210131
test,molecular_function,GCN,seq_only,ic,4-6_bits,Smin,43,ok,5,14.249712095848789,0.499325741631905,14.096752544336802,13.76989118361283,14.860497220346964
test,molecular_function,GCN,seq_only,ic,<2_bits,Macro_AUPRC,100,ok,5,0.3433633794557104,0.010421023477119791,0.3394797355000807,0.3347630071976161,0.3606363297641029
test,molecular_function,GCN,seq_only,ic,<2_bits,Macro_AUROC,100,ok,5,0.42967391304347824,0.07736943236364227,0.4125,0.3521739130434782,0.5472826086956522
test,molecular_function,GCN,seq_only,ic,<2_bits,Macro_Fmax,100,ok,5,0.4743575562501879,0.027637910317926905,0.4625098983974092,0.4530190331340185,0.5194048020562678
test,molecular_function,GCN,seq_only,ic,<2_bits,Micro_AUPRC,100,ok,5,0.06912509567862384,0.016245992920225487,0.0665723568862515,0.0528071609052669,0.0954083802016977
test,molecular_function,GCN,seq_only,ic,<2_bits,Micro_AUROC,100,ok,5,0.8448632182478966,0.014272925905489618,0.8385517834483647,0.8346553809590156,0.8686815833520245
test,molecular_function,GCN,seq_only,ic,<2_bits,Micro_Fmax,100,ok,5,0.19944939203354412,0.032639010931569575,0.2035851472207574,0.165048543664093,0.2488188976067525
test,molecular_function,GCN,seq_only,ic,<2_bits,Smin,100,ok,5,9.445434114184241,1.7871180750961944,9.760774320838808,7.292574166254454,11.463768749418612
test,molecular_function,GCN,seq_only,ic,>=6_bits,Macro_AUPRC,351,ok,5,0.32450664658981726,0.016121510726117286,0.3282247082308304,0.3017563098335232,0.3449836086878335
test,molecular_function,GCN,seq_only,ic,>=6_bits,Macro_AUROC,351,ok,5,0.7513339588045898,0.007265342529595222,0.7503646907144486,0.7421109942262916,0.762409500179851
test,molecular_function,GCN,seq_only,ic,>=6_bits,Macro_Fmax,351,ok,5,0.44676151864775165,0.01564168483345775,0.4492564979092495,0.427480555145516,0.4695854053059973
test,molecular_function,GCN,seq_only,ic,>=6_bits,Micro_AUPRC,351,ok,5,0.2221890339425844,0.03758719941787083,0.2150157092033286,0.1924760862488758,0.2860997592027011
test,molecular_function,GCN,seq_only,ic,>=6_bits,Micro_AUROC,351,ok,5,0.8760401519984772,0.008528829642787958,0.8756775593561501,0.8681673165956936,0.8897775600852836
test,molecular_function,GCN,seq_only,ic,>=6_bits,Micro_Fmax,351,ok,5,0.30055490284929753,0.05040434373470887,0.282617757349727,0.2626262625898928,0.3883158532951815
test,molecular_function,GCN,seq_only,ic,>=6_bits,Smin,351,ok,5,47.541303207926795,1.4549706834217642,47.73932208881048,45.26087761917242,49.03391777124292
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Macro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Macro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Macro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Micro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Micro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Micro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,GCN,seq_only,ic,no_positive_terms,Smin,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,homology,30-40%,Macro_AUPRC,80,ok,5,0.530710392174639,0.029722775792299597,0.5330550650600892,0.5030156129952383,0.5769575965373624
test,molecular_function,GCN,struct_only,homology,30-40%,Macro_AUROC,80,ok,5,0.5326604686917491,0.03685889549565761,0.511375544078107,0.5041049320685402,0.5916348585949273
test,molecular_function,GCN,struct_only,homology,30-40%,Macro_Fmax,80,ok,5,0.6486572799769597,0.02565212247541566,0.6541768722450816,0.6202277833420573,0.6857144607802096
test,molecular_function,GCN,struct_only,homology,30-40%,Micro_AUPRC,80,ok,5,0.14507423827756255,0.11558918547458587,0.1052854154107154,0.0451186407567228,0.3281023361256127
test,molecular_function,GCN,struct_only,homology,30-40%,Micro_AUROC,80,ok,5,0.8513826607805578,0.050154114642732756,0.8695287164559936,0.7931974487813838,0.9090967876791294
test,molecular_function,GCN,struct_only,homology,30-40%,Micro_Fmax,80,ok,5,0.24170233122779114,0.10798058961234691,0.2566949705709112,0.1144654726128884,0.3801993811806716
test,molecular_function,GCN,struct_only,homology,30-40%,Smin,80,ok,5,97.4917470872402,0.0,97.4917470872402,97.4917470872402,97.4917470872402
test,molecular_function,GCN,struct_only,homology,40-60%,Macro_AUPRC,5,low support,5,0.8597222222222222,0.0,0.8597222222222222,0.8597222222222222,0.8597222222222222
test,molecular_function,GCN,struct_only,homology,40-60%,Macro_AUROC,5,low support,0,,,,,
test,molecular_function,GCN,struct_only,homology,40-60%,Macro_Fmax,5,low support,5,0.9629629629131689,0.0,0.9629629629131689,0.9629629629131689,0.9629629629131689
test,molecular_function,GCN,struct_only,homology,40-60%,Micro_AUPRC,5,low support,5,0.060545118470552675,0.09441471738911877,0.0207930955464018,0.0051833853158594,0.2273490992879958
test,molecular_function,GCN,struct_only,homology,40-60%,Micro_AUROC,5,low support,5,0.6838107946190295,0.044834611853207466,0.7052039649256576,0.629200479276728,0.7233538478296389
test,molecular_function,GCN,struct_only,homology,40-60%,Micro_Fmax,5,low support,5,0.16987951812550245,0.1996458132315708,0.1123595505352859,0.0235571260273806,0.5128205127744905
test,molecular_function,GCN,struct_only,homology,40-60%,Smin,5,low support,5,1.707334041595459,0.0,1.707334041595459,1.707334041595459,1.707334041595459
test,molecular_function,GCN,struct_only,homology,<30%,Macro_AUPRC,26,ok,5,0.5820131118913519,0.05630282430101774,0.611546051636744,0.4868502332451246,0.6223268174480706
test,molecular_function,GCN,struct_only,homology,<30%,Macro_AUROC,26,ok,5,0.5318082788671024,0.07362767670273393,0.5671750181554103,0.4075889615105301,0.5864197530864198
test,molecular_function,GCN,struct_only,homology,<30%,Macro_Fmax,26,ok,5,0.7166455135613181,0.0269737110961508,0.72652023614596,0.6753924165983293,0.7458357431600602
test,molecular_function,GCN,struct_only,homology,<30%,Micro_AUPRC,26,ok,5,0.058467008699101895,0.034403150180932346,0.0443048426196187,0.0219184801795807,0.0972293826466286
test,molecular_function,GCN,struct_only,homology,<30%,Micro_AUROC,26,ok,5,0.8783567580810494,0.05030015903338382,0.9007193133550372,0.8010310233240445,0.9224580353573156
test,molecular_function,GCN,struct_only,homology,<30%,Micro_Fmax,26,ok,5,0.16940895988013469,0.08936735474943046,0.1374045801107329,0.0704318936650532,0.2638036809336445
test,molecular_function,GCN,struct_only,homology,<30%,Smin,26,ok,5,31.82469598146585,0.0,31.82469598146585,31.82469598146585,31.82469598146585
test,molecular_function,GCN,struct_only,homology,>=60%,Macro_AUPRC,31,ok,5,0.7889736210424989,0.03215265838386631,0.7655377471303791,0.7654121830644921,0.824208152442457
test,molecular_function,GCN,struct_only,homology,>=60%,Macro_AUROC,31,ok,2,0.25,0.0,0.25,0.25,0.25
test,molecular_function,GCN,struct_only,homology,>=60%,Macro_Fmax,31,ok,5,0.9473684210028624,0.008007639729572559,0.9415204677865138,0.9415204677865138,0.9561403508273854
test,molecular_function,GCN,struct_only,homology,>=60%,Micro_AUPRC,31,ok,5,0.03808279557002994,0.049142657259766846,0.0169907687990665,0.0086553669297605,0.1247071820863674
test,molecular_function,GCN,struct_only,homology,>=60%,Micro_AUROC,31,ok,5,0.6941205368846403,0.045577978763773445,0.7110327521019169,0.6147244466988337,0.7274316398924925
test,molecular_function,GCN,struct_only,homology,>=60%,Micro_Fmax,31,ok,5,0.1410508435329207,0.14453133045609204,0.0982567353019557,0.0363128491415143,0.3862928348410244
test,molecular_function,GCN,struct_only,homology,>=60%,Smin,31,ok,5,30.16449969814669,0.0,30.16449969814669,30.16449969814669,30.16449969814669
test,molecular_function,GCN,struct_only,homology,no_hit,Macro_AUPRC,612,ok,5,0.028248272928156883,0.0010618873286963482,0.0283052274725301,0.0270266887149737,0.0293515234345946
test,molecular_function,GCN,struct_only,homology,no_hit,Macro_AUROC,612,ok,5,0.5287036901581833,0.008849652066436538,0.530424837688141,0.5182732472519667,0.5408728215147702
test,molecular_function,GCN,struct_only,homology,no_hit,Macro_Fmax,612,ok,5,0.07387681291989748,0.0014934651889864522,0.0738016265035899,0.0718509553364164,0.0758862695044618
test,molecular_function,GCN,struct_only,homology,no_hit,Micro_AUPRC,612,ok,5,0.027902630789109685,0.020777120940964185,0.0203233952351194,0.0090420501891365,0.0578253020152513
test,molecular_function,GCN,struct_only,homology,no_hit,Micro_AUROC,612,ok,5,0.748828161930153,0.04558274808049786,0.770155131502915,0.692479780418065,0.7949741658835131
test,molecular_function,GCN,struct_only,homology,no_hit,Micro_Fmax,612,ok,5,0.0876334810226709,0.06339477270091368,0.0636019113159146,0.0243308167417931,0.1592920353482375
test,molecular_function,GCN,struct_only,homology,no_hit,Smin,612,ok,5,17.361350802035112,0.0,17.361350802035112,17.361350802035112,17.361350802035112
test,molecular_function,GCN,struct_only,ic,2-4_bits,Macro_AUPRC,41,ok,5,0.4503558578140126,0.007619325173985388,0.4459308221510255,0.4431411779219623,0.458728985164323
test,molecular_function,GCN,struct_only,ic,2-4_bits,Macro_AUROC,41,ok,5,0.512655206497571,0.017143257942049836,0.5143795950446197,0.4871123220876915,0.5352727002973309
test,molecular_function,GCN,struct_only,ic,2-4_bits,Macro_Fmax,41,ok,5,0.60656315592111,0.004025657157715157,0.6075109311621487,0.5997523104731384,0.6105306756459657
test,molecular_function,GCN,struct_only,ic,2-4_bits,Micro_AUPRC,41,ok,5,0.07393706990482513,0.08363057754216788,0.0646329282328921,0.0106724323841277,0.2157374368568345
test,molecular_function,GCN,struct_only,ic,2-4_bits,Micro_AUROC,41,ok,5,0.935820205754375,0.05993783298192483,0.9671697606169216,0.8596407895530926,0.9917040901827708
test,molecular_function,GCN,struct_only,ic,2-4_bits,Micro_Fmax,41,ok,5,0.1739498086224626,0.15364307398311974,0.1839080459533691,0.0302645502615696,0.4022988505262997
test,molecular_function,GCN,struct_only,ic,2-4_bits,Smin,41,ok,5,7.396688507824409,0.0,7.396688507824409,7.396688507824409,7.396688507824409
test,molecular_function,GCN,struct_only,ic,4-6_bits,Macro_AUPRC,43,ok,5,0.25556601359132114,0.03021310111915723,0.2541874171213468,0.2157695623267151,0.2862006019719089
test,molecular_function,GCN,struct_only,ic,4-6_bits,Macro_AUROC,43,ok,5,0.49744083775390546,0.046976130560725846,0.4835596132318187,0.444846363627025,0.5576933791832139
test,molecular_function,GCN,struct_only,ic,4-6_bits,Macro_Fmax,43,ok,5,0.44006605526198594,0.022754369570585447,0.4341322861185661,0.417140483422195,0.4707471040820447
test,molecular_function,GCN,struct_only,ic,4-6_bits,Micro_AUPRC,43,ok,5,0.030666533533131878,0.024496845965212698,0.0183309053774802,0.0090277914746843,0.0697073720710315
test,molecular_function,GCN,struct_only,ic,4-6_bits,Micro_AUROC,43,ok,5,0.6777610057278967,0.04346905606756135,0.6897710395844855,0.6075172003316135,0.7248210634312505
test,molecular_function,GCN,struct_only,ic,4-6_bits,Micro_Fmax,43,ok,5,0.10372246278382954,0.07646117113902179,0.0612865496972958,0.029186935361574,0.193244304761924
test,molecular_function,GCN,struct_only,ic,4-6_bits,Smin,43,ok,5,13.30836298853852,0.0,13.30836298853852,13.30836298853852,13.30836298853852
test,molecular_function,GCN,struct_only,ic,<2_bits,Macro_AUPRC,100,ok,5,0.5681453038044384,0.0,0.5681453038044384,0.5681453038044384,0.5681453038044384
test,molecular_function,GCN,struct_only,ic,<2_bits,Macro_AUROC,100,ok,5,0.8666337285902503,5.551115123125783e-17,0.8666337285902503,0.8666337285902502,0.8666337285902503
test,molecular_function,GCN,struct_only,ic,<2_bits,Macro_Fmax,100,ok,5,0.7471030517014057,0.0,0.7471030517014057,0.7471030517014057,0.7471030517014057
test,molecular_function,GCN,struct_only,ic,<2_bits,Micro_AUPRC,100,ok,5,0.06926286207816879,0.10883478831846138,0.0236642021448231,0.005563703567875,0.2616282296871297
test,molecular_function,GCN,struct_only,ic,<2_bits,Micro_AUROC,100,ok,5,0.7791659924314889,0.052517904972727056,0.8015681551800942,0.7101965132617634,0.8287334614536365
test,molecular_function,GCN,struct_only,ic,<2_bits,Micro_Fmax,100,ok,5,0.17424668594186868,0.21016069068058263,0.114678899058502,0.0236350744476426,0.5376344085580703
test,molecular_function,GCN,struct_only,ic,<2_bits,Smin,100,ok,5,1.707334041595459,0.0,1.707334041595459,1.707334041595459,1.707334041595459
test,molecular_function,GCN,struct_only,ic,>=6_bits,Macro_AUPRC,351,ok,5,0.08858197818295817,0.003280916522006397,0.0874039236673426,0.0858241144075026,0.0938399693726062
test,molecular_function,GCN,struct_only,ic,>=6_bits,Macro_AUROC,351,ok,5,0.5643932623820842,0.009757494169522598,0.5631655197099984,0.5537419346205815,0.5792741189193449
test,molecular_function,GCN,struct_only,ic,>=6_bits,Macro_Fmax,351,ok,5,0.18576690360127027,0.004514336336669502,0.18573240862201,0.1792944832875401,0.191557148541164
test,molecular_function,GCN,struct_only,ic,>=6_bits,Micro_AUPRC,351,ok,5,0.0626201078234584,0.03282657246910902,0.0772202244552014,0.0248763348792594,0.0985092334728356
test,molecular_function,GCN,struct_only,ic,>=6_bits,Micro_AUROC,351,ok,5,0.7846549252178644,0.04553654054807771,0.8086492709382058,0.7303740609698229,0.8229838317788996
test,molecular_function,GCN,struct_only,ic,>=6_bits,Micro_Fmax,351,ok,5,0.13230795632024903,0.058189851200135305,0.1532805429583166,0.0607975663749628,0.2060677367389917
test,molecular_function,GCN,struct_only,ic,>=6_bits,Smin,351,ok,5,54.55643154617049,0.0,54.55643154617049,54.55643154617049,54.55643154617049
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Macro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Macro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Macro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Micro_AUPRC,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Micro_AUROC,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Micro_Fmax,219,no positive terms,0,,,,,
test,molecular_function,GCN,struct_only,ic,no_positive_terms,Smin,219,no positive terms,0,,,,,
test,molecular_function,Hybrid,full,homology,30-40%,Macro_AUPRC,80,ok,5,0.8749070692888112,0.02366014038502432,0.8628041472736044,0.8537099584197122,0.9116268726143508
test,molecular_function,Hybrid,full,homology,30-40%,Macro_AUROC,80,ok,5,0.9015188050463679,0.018508135978953153,0.8949914695527899,0.884510773177946,0.9330106730115044
test,molecular_function,Hybrid,full,homology,30-40%,Macro_Fmax,80,ok,5,0.9099388849208699,0.02459452953943933,0.9003654299326962,0.8861307892340943,0.9425352010528378
test,molecular_function,Hybrid,full,homology,30-40%,Micro_AUPRC,80,ok,5,0.8334913143450192,0.035369248090768655,0.8468847458306598,0.7813650842176765,0.8725732002448037
test,molecular_function,Hybrid,full,homology,30-40%,Micro_AUROC,80,ok,5,0.9432068861322633,0.00526575847176398,0.944818172680097,0.934708585532773,0.9484977255487655
test,molecular_function,Hybrid,full,homology,30-40%,Micro_Fmax,80,ok,5,0.8178676315873844,0.021933735354168177,0.832465543595194,0.7896879239662822,0.834721332429339
test,molecular_function,Hybrid,full,homology,30-40%,Smin,80,ok,5,26.79784674478584,1.9039016542485,26.547644383865048,24.95912081411468,29.35196890486585
test,molecular_function,Hybrid,full,homology,40-60%,Macro_AUPRC,5,low support,5,0.9072222222222222,0.06679963591236626,0.8597222222222222,0.8597222222222222,1.0
test,molecular_function,Hybrid,full,homology,40-60%,Macro_AUROC,5,low support,2,0.75,0.3535533905932738,0.75,0.5,1.0
test,molecular_function,Hybrid,full,homology,40-60%,Macro_Fmax,5,low support,5,0.9703703703205351,0.016563466499906365,0.9629629629131689,0.9629629629131689,0.99999999995
test,molecular_function,Hybrid,full,homology,40-60%,Micro_AUPRC,5,low support,5,0.5289785893386222,0.20907176520202975,0.6215944484842701,0.2904895682355639,0.7081894637091335
test,molecular_function,Hybrid,full,homology,40-60%,Micro_AUROC,5,low support,5,0.7339714612493873,0.00776543549359027,0.7326398344316759,0.725641304939818,0.7423070638854092
test,molecular_function,Hybrid,full,homology,40-60%,Micro_Fmax,5,low support,5,0.7104147464943045,0.12271293232654905,0.79999999995072,0.5714285713785714,0.79999999995072
test,molecular_function,Hybrid,full,homology,40-60%,Smin,5,low support,5,0.9806992149353027,0.7742564816090024,1.1473611831665038,0.1388695240020752,1.707334041595459
test,molecular_function,Hybrid,full,homology,<30%,Macro_AUPRC,26,ok,5,0.8782172091973927,0.07272391781579318,0.8676752041426029,0.7858535250094792,0.9784952147955244
test,molecular_function,Hybrid,full,homology,<30%,Macro_AUROC,26,ok,5,0.8830065359477125,0.0637326795399199,0.8529411764705883,0.835511982570806,0.9909222948438636
test,molecular_function,Hybrid,full,homology,<30%,Macro_Fmax,26,ok,5,0.9349662726952863,0.034547887054249916,0.937843077657568,0.8933474153125589,0.9844771241330568
test,molecular_function,Hybrid,full,homology,<30%,Micro_AUPRC,26,ok,5,0.095060958947395,0.08351805025409594,0.0687990251878335,0.0134459706168399,0.218820648107652
test,molecular_function,Hybrid,full,homology,<30%,Micro_AUROC,26,ok,5,0.80129365931083,0.11499645530849167,0.8083702327594758,0.6138753115033022,0.9141870402602048
test,molecular_function,Hybrid,full,homology,<30%,Micro_Fmax,26,ok,5,0.23032189841894532,0.1556267431071564,0.2216624684638618,0.0614754097880005,0.4533898304599109
test,molecular_function,Hybrid,full,homology,<30%,Smin,26,ok,5,31.12751166344724,1.4706185099759255,31.82469598146585,28.609409493375733,32.264156411911955
test,molecular_function,Hybrid,full,homology,>=60%,Macro_AUPRC,31,ok,5,0.9925618295288672,0.01663225480168437,1.0,0.9628091476443364,1.0
test,molecular_function,Hybrid,full,homology,>=60%,Macro_AUROC,31,ok,5,0.9753846153846155,0.055041673292302515,1.0,0.8769230769230769,1.0
test,molecular_function,Hybrid,full,homology,>=60%,Macro_Fmax,31,ok,5,0.9981818181318232,0.00406557814089766,0.99999999995,0.9909090908591156,0.99999999995
test,molecular_function,Hybrid,full,homology,>=60%,Micro_AUPRC,31,ok,5,0.2020682433422944,0.0814360921041679,0.254920164570052,0.0953341723611568,0.2654144551194072
test,molecular_function,Hybrid,full,homology,>=60%,Micro_AUROC,31,ok,5,0.94636556458219,0.06611918438896223,0.9928728660558525,0.8547150446079455,0.9937774274067236
test,molecular_function,Hybrid,full,homology,>=60%,Micro_Fmax,31,ok,5,0.4413822272037814,0.07479302592122175,0.4289405684417576,0.3443708608807196,0.5252854812003108
test,molecular_function,Hybrid,full,homology,>=60%,Smin,31,ok,5,55.83432794869791,17.79228330034076,55.19760356455297,31.950164390391404,77.42936167013043
test,molecular_function,Hybrid,full,homology,no_hit,Macro_AUPRC,612,ok,5,0.24010542037888452,0.019818859637577558,0.2354024822399552,0.2222069154804814,0.2694656581539563
test,molecular_function,Hybrid,full,homology,no_hit,Macro_AUROC,612,ok,5,0.6689615981407598,0.024396445148364306,0.6682835368445565,0.6369669899909366,0.7014691840630227
test,molecular_function,Hybrid,full,homology,no_hit,Macro_Fmax,612,ok,5,0.31469834067390623,0.01909968581241143,0.314245939611272,0.2968307735317427,0.3457106597351179
test,molecular_function,Hybrid,full,homology,no_hit,Micro_AUPRC,612,ok,5,0.13681700155034432,0.05007101003792442,0.1201598994959943,0.0893000040374046,0.2156380147793351
test,molecular_function,Hybrid,full,homology,no_hit,Micro_AUROC,612,ok,5,0.7227793052178064,0.05319005636439328,0.74189462525086,0.6386017982234726,0.7712079528050372
test,molecular_function,Hybrid,full,homology,no_hit,Micro_Fmax,612,ok,5,0.23824848790026504,0.0720773544575618,0.2389543445748446,0.1644660643534313,0.3482737734211665
test,molecular_function,Hybrid,full,homology,no_hit,Smin,612,ok,5,16.391871955751817,0.38214327987163504,16.457030093632696,15.780452353635964,16.775347787750047
test,molecular_function,Hybrid,full,ic,2-4_bits,Macro_AUPRC,41,ok,5,0.5678014388167052,0.07983156418530188,0.5461514826045212,0.4906319635972782,0.68281702530946
test,molecular_function,Hybrid,full,ic,2-4_bits,Macro_AUROC,41,ok,5,0.539617179026046,0.11636814088588826,0.5121809407523693,0.4306936449793593,0.6833536833536834
test,molecular_function,Hybrid,full,ic,2-4_bits,Macro_Fmax,41,ok,5,0.6892604547748928,0.09381866880242352,0.6584961353522065,0.6020151465127439,0.8055357142396022
test,molecular_function,Hybrid,full,ic,2-4_bits,Micro_AUPRC,41,ok,5,0.017827822616947257,0.00997418469503112,0.0198602140461351,0.0074465349027432,0.0296311794279598
test,molecular_function,Hybrid,full,ic,2-4_bits,Micro_AUROC,41,ok,5,0.6851912515593923,0.07221359017075933,0.6791177837492011,0.6090673382538743,0.7762001891197732
test,molecular_function,Hybrid,full,ic,2-4_bits,Micro_Fmax,41,ok,5,0.07968140661096143,0.03445387082837584,0.0774193547890093,0.0452342487528386,0.1164021163550782
test,molecular_function,Hybrid,full,ic,2-4_bits,Smin,41,ok,5,7.7989278334428835,0.37075511615232903,7.984572152575326,7.396688507824409,8.1902762249775
test,molecular_function,Hybrid,full,ic,4-6_bits,Macro_AUPRC,43,ok,5,0.3200458236262689,0.0578610648794858,0.3354824995814924,0.2317120616068017,0.386921927269813
test,molecular_function,Hybrid,full,ic,4-6_bits,Macro_AUROC,43,ok,5,0.5613044048661442,0.10251111608291105,0.5472918107967485,0.4265739227177851,0.7112352847773736
test,molecular_function,Hybrid,full,ic,4-6_bits,Macro_Fmax,43,ok,5,0.5093958641484087,0.06415891148362533,0.5153079150757671,0.4133591071344576,0.5811300018778783
test,molecular_function,Hybrid,full,ic,4-6_bits,Micro_AUPRC,43,ok,5,0.061570893178140615,0.03258437226338566,0.0580962440008425,0.0292784478432226,0.1047908148881488
test,molecular_function,Hybrid,full,ic,4-6_bits,Micro_AUROC,43,ok,5,0.5656582551148951,0.04980156493566259,0.5892353003838848,0.5116329393014237,0.6167708991074414
test,molecular_function,Hybrid,full,ic,4-6_bits,Micro_Fmax,43,ok,5,0.14049124783387543,0.07606055124406413,0.1431767337308509,0.0656716417456801,0.2569269520925683
test,molecular_function,Hybrid,full,ic,4-6_bits,Smin,43,ok,5,13.04578655570252,0.19115217633273132,13.109762946055335,12.81880027871761,13.263225624518928
test,molecular_function,Hybrid,full,ic,<2_bits,Macro_AUPRC,100,ok,5,0.34249009097276933,0.02887324027418037,0.3278394950882998,0.3239554609305003,0.3924311814449294
