ontology,model,input,metric,seeds,mean,sd,median,q1,q3,minimum,maximum
cellular_component,Hybrid,seq_only,Micro_Fmax,5,0.3601677887522891,0.03303644735910681,0.37546489667166316,0.3352278937095243,0.3780293135490131,0.3163292137288163,0.3957876261024287
cellular_component,Hybrid,seq_only,Smin,5,24.3380114139603,0.9764370442930935,23.993679474887035,23.562201324938673,25.27389780363421,23.381231939160543,25.47904652718104
cellular_component,Hybrid,struct_only,Macro_AUPRC,5,0.1971858316749429,0.024257002335723685,0.20111435329320335,0.18442314085473485,0.21377707596046563,0.16273006734330528,0.2238845209230055
cellular_component,Hybrid,struct_only,Macro_AUROC,5,0.5040237493403945,0.027520201674626925,0.5002894385918952,0.48131202779067983,0.5173035699463481,0.4771654853892107,0.5440482249838386
cellular_component,Hybrid,struct_only,Macro_Fmax,5,0.15649646463915812,0.007211682041802989,0.153452423613814,0.1518847356791554,0.15716558428150348,0.15125351946455878,0.16872606015675895
cellular_component,Hybrid,struct_only,Micro_AUPRC,5,0.0964160432699239,0.06255965556899833,0.05567273975617871,0.05477472882797269,0.1459211264941286,0.04477666183493531,0.18093495943640414
cellular_component,Hybrid,struct_only,Micro_AUROC,5,0.5146108777847839,0.10158712456193598,0.5287117482301463,0.4975647090335683,0.5962235233390241,0.3507070042435833,0.5998474040775971
cellular_component,Hybrid,struct_only,Micro_Fmax,5,0.08300689380456464,0.011823818573654448,0.08673969727372666,0.07598333083898633,0.09310908417977576,0.0659869498065113,0.09321540692382313
cellular_component,Hybrid,struct_only,Smin,5,824.8364314580447,171.83843426562774,815.3661139721853,670.3292425254128,901.3809953424211,663.0409789372515,1074.0648265129525
cellular_component,Hybrid_JK,full,Macro_AUPRC,5,0.25498163617812203,0.03276044755674854,0.25415054212653526,0.24624257068734207,0.27461425842472625,0.20647708381538682,0.2934237258366198
cellular_component,Hybrid_JK,full,Macro_AUROC,5,0.6630362725271761,0.04571474151858963,0.6793593398166551,0.6161912769040241,0.6963474705745335,0.6127288157334543,0.7105544596072132
cellular_component,Hybrid_JK,full,Macro_Fmax,5,0.33907703067567113,0.03766404055931185,0.34831786913170515,0.3326310032736418,0.3551506542960361,0.2790908343932656,0.3801947922837072
cellular_component,Hybrid_JK,full,Micro_AUPRC,5,0.26888720791665194,0.08682171272519214,0.29346690937322667,0.29115324895173345,0.29664505340215946,0.11867227200131657,0.3444985558548237
cellular_component,Hybrid_JK,full,Micro_AUROC,5,0.7590444077199091,0.07034588435146391,0.7891537091093963,0.7617628288240197,0.7934954215659156,0.6375696042163217,0.8132404748838924
cellular_component,Hybrid_JK,full,Micro_Fmax,5,0.3417003628517348,0.06606728209559568,0.36512474007488555,0.3506104859447754,0.3654663867315787,0.22793839497913174,0.39936180652830244
cellular_component,Hybrid_JK,full,Smin,5,26.009036776580814,2.1942138739068664,24.66369687972539,24.535274732858028,27.582193979410203,24.179931315469343,29.084086975441117
cellular_component,Hybrid_JK,seq_only,Macro_AUPRC,5,0.2505827267158374,0.02325237100094408,0.23688481231475622,0.2335248748131505,0.27299207578128115,0.23080726530622936,0.2787046053637698
cellular_component,Hybrid_JK,seq_only,Macro_AUROC,5,0.6348466701404398,0.016037248908531542,0.6399916989112209,0.6272080690399165,0.640706873745133,0.6119037123019239,0.6544229967040045
cellular_component,Hybrid_JK,seq_only,Macro_Fmax,5,0.3353440832463822,0.02363875274896337,0.3341367022455936,0.32007088684724033,0.3512933349684881,0.306063896588321,0.36515559558226796
cellular_component,Hybrid_JK,seq_only,Micro_AUPRC,5,0.3013155234388593,0.08749995384329783,0.3206159722967888,0.312145582995482,0.3446060939190603,0.1515435642483551,0.3776664037346106
cellular_component,Hybrid_JK,seq_only,Micro_AUROC,5,0.7590545673132628,0.05780584424337649,0.7709668951769513,0.7654226970105298,0.774972655423009,0.6633886027704219,0.8205219861854023
cellular_component,Hybrid_JK,seq_only,Micro_Fmax,5,0.3656721798499075,0.061013470582019294,0.37566171306951907,0.3580921695607165,0.3837531776714818,0.2711758843545893,0.4396779545932307
cellular_component,Hybrid_JK,seq_only,Smin,5,24.99398011290028,2.232910235419698,24.484076802997805,24.265807479147576,24.75745295402499,22.73043649522641,28.73212683310464
cellular_component,Hybrid_JK,struct_only,Macro_AUPRC,5,0.2464656728636041,0.079329393618619,0.29351252575487546,0.1728024139050773,0.3001914226853691,0.14841539687904598,0.3174066050936527
cellular_component,Hybrid_JK,struct_only,Macro_AUROC,5,0.5184258504776655,0.0052073029106355076,0.5198579249294638,0.5183254776919096,0.521195648334941,0.50965497522831,0.5230952262037036
cellular_component,Hybrid_JK,struct_only,Macro_Fmax,5,0.15276609597628266,0.006589166770944773,0.15200109261837444,0.14899114146547637,0.15694821994670402,0.14454028866488186,0.16134973718597662
cellular_component,Hybrid_JK,struct_only,Micro_AUPRC,5,0.09285552160670378,0.02945817511298438,0.07713041913482765,0.07117388160096859,0.11510696439436008,0.06769332033426483,0.13317302256909774
cellular_component,Hybrid_JK,struct_only,Micro_AUROC,5,0.5337850467246696,0.09174088697316315,0.5058848470181094,0.476546381643709,0.5304674506448507,0.46468279522995876,0.6913437590867201
cellular_component,Hybrid_JK,struct_only,Micro_Fmax,5,0.08883618848876781,0.029690390232709966,0.07686210231127867,0.07264089787802679,0.08103093738678331,0.07209309759715202,0.14155390727059833
cellular_component,Hybrid_JK,struct_only,Smin,5,531.0580121378423,277.9209113493761,587.1262647680152,502.51213030440584,719.5363640266113,72.23763261811564,773.8776689720638
cellular_component,MLP,full,Macro_AUPRC,5,0.15174143278244445,0.0035808005558030822,0.1525653644132176,0.15017909119414954,0.1534057930042275,0.14653662419598107,0.1560202911046465
cellular_component,MLP,full,Macro_AUROC,5,0.5757969403731478,0.004468926828042595,0.5758945316569686,0.5743533912697447,0.5766362578927747,0.5698470728825062,0.5822534481637445
cellular_component,MLP,full,Macro_Fmax,5,0.2311216487559408,0.004885330575871541,0.2311089683741637,0.2295762189855032,0.2325555973799208,0.2244378645393465,0.2379295945007698
cellular_component,MLP,full,Micro_AUPRC,5,0.08541231603752741,0.0016706619694092052,0.08592325951548031,0.08501810822195414,0.08612984838189197,0.08277199418718292,0.08721836988112773
cellular_component,MLP,full,Micro_AUROC,5,0.7207109704067531,0.0038131229972896436,0.7222737192597188,0.7196390054475349,0.7235298110754752,0.7145204296817782,0.7235918865692585
cellular_component,MLP,full,Micro_Fmax,5,0.17197919429180913,0.0026960624209772465,0.17282450166984994,0.16925527673401042,0.17315689976173096,0.16922254872373305,0.1754367445697214
cellular_component,MLP,full,Smin,5,29.65645049426663,0.1630075091914844,29.689569586085955,29.68187628936205,29.742822350787637,29.37592732729355,29.792056917803954
cellular_component,MLP,seq_only,Macro_AUPRC,5,0.15073225389355266,0.0047058950106716405,0.1525680739609051,0.14655118416868826,0.15341314977660211,0.1450650362635723,0.15606382529799562
cellular_component,MLP,seq_only,Macro_AUROC,5,0.5745543767971355,0.006825631700586431,0.5759531598099817,0.5743533912697447,0.5766445647701793,0.5635673199720272,0.5822534481637445
cellular_component,MLP,seq_only,Macro_Fmax,5,0.23011816214129172,0.005831840646230921,0.2311089683741637,0.2244378645393465,0.2325555973799208,0.22437698500699793,0.23811139540602966
cellular_component,MLP,seq_only,Micro_AUPRC,5,0.0854185570402344,0.0016869513685206514,0.08592133279148614,0.08501809367870558,0.08612983980015022,0.08276085146854692,0.08726266746228317
cellular_component,MLP,seq_only,Micro_AUROC,5,0.7195001481985889,0.005005935083482094,0.7222718272982956,0.7145204304800741,0.7235298142686591,0.7135963204167772,0.7235823485291386
cellular_component,MLP,seq_only,Micro_Fmax,5,0.17205494925282566,0.002765656168653751,0.17256107975638735,0.16925527673401042,0.17379909648027614,0.16922254872373305,0.1754367445697214
cellular_component,MLP,seq_only,Smin,5,29.661819789120567,0.16743067697183225,29.689569586085955,29.68187628936205,29.75985333418976,29.37592732729355,29.801872408671514
cellular_component,MLP,struct_only,Macro_AUPRC,5,0.5416949396500319,0.0,0.5416949396500319,0.5416949396500319,0.5416949396500319,0.5416949396500319,0.5416949396500319
cellular_component,MLP,struct_only,Macro_AUROC,5,0.5,0.0,0.5,0.5,0.5,0.5,0.5
cellular_component,MLP,struct_only,Macro_Fmax,5,0.1302369178389772,0.0,0.1302369178389772,0.1302369178389772,0.1302369178389772,0.1302369178389772,0.1302369178389772
cellular_component,MLP,struct_only,Micro_AUPRC,5,0.05051705942036318,0.004775777124370871,0.051228874043946604,0.04924693371674692,0.05341924179079498,0.04310241761592876,0.05558782993439859
cellular_component,MLP,struct_only,Micro_AUROC,5,0.635886719751244,0.024084680232647926,0.6411954508917435,0.6241263409773526,0.6435124229547871,0.6029349148170926,0.6676644691152441
cellular_component,MLP,struct_only,Micro_Fmax,5,0.11543435721344748,0.011841488224911687,0.11486764958124798,0.11096328291326386,0.12202286605075895,0.09891159897774113,0.13040638854422554
cellular_component,MLP,struct_only,Smin,5,29.926645105255062,0.0,29.926645105255062,29.926645105255062,29.926645105255062,29.926645105255062,29.926645105255062
molecular_function,GAT,full,Macro_AUPRC,5,0.07751183472258097,0.018294078633081714,0.07366195904188254,0.06780610456600951,0.07783987402085295,0.06022918893404414,0.10802204705011571
molecular_function,GAT,full,Macro_AUROC,5,0.6144290364175438,0.0062064772836236,0.6143843405941262,0.6092203265647359,0.6157530594014344,0.6087296647417922,0.6240577907856303
molecular_function,GAT,full,Macro_Fmax,5,0.15997339900820004,0.010348287356261395,0.1612293569719328,0.15033678452134455,0.16421998656241563,0.14964431178704263,0.17443655519826468
molecular_function,GAT,full,Micro_AUPRC,5,0.022436848338844666,0.004608085522264957,0.02199092936784708,0.02012896624381838,0.023014132161106954,0.01733193431009027,0.02971827961136066
molecular_function,GAT,full,Micro_AUROC,5,0.7583658649373919,0.009267429526271088,0.7571937054868554,0.7538840113937187,0.7668583607597927,0.7458576863908042,0.7680355606557884
molecular_function,GAT,full,Micro_Fmax,5,0.0707623579616287,0.022461238751356367,0.06532308328404904,0.06316007451221035,0.06985927624944374,0.04746417643495137,0.108005179327489
molecular_function,GAT,full,Smin,5,26.781278648912924,0.004678775189563524,26.784568586463323,26.77813065066505,26.784568586463323,26.7745568345096,26.784568586463323
molecular_function,GAT,seq_only,Macro_AUPRC,5,0.08592529409666394,0.031324968783189716,0.07558491448117595,0.07257298900966508,0.07863478371965126,0.06200447959960699,0.1408293036732204
molecular_function,GAT,seq_only,Macro_AUROC,5,0.6175422265188281,0.030347165543004366,0.6098561685493238,0.6062574033200747,0.6135281076442297,0.5889279263661216,0.6691415267143903
molecular_function,GAT,seq_only,Macro_Fmax,5,0.16872839750633978,0.026963135659753695,0.15836201218445797,0.15446481510646115,0.16286316898148387,0.1515896435025816,0.21636234775671426
molecular_function,GAT,seq_only,Micro_AUPRC,5,0.05479505532268643,0.08155100072730363,0.019497628546695588,0.018904619814472893,0.020830441905991835,0.014134726733344016,0.20060785961292782
molecular_function,GAT,seq_only,Micro_AUROC,5,0.7671740623623048,0.06087457226039261,0.7444818275056594,0.7386136609515244,0.7525841262240772,0.725557667715126,0.874633029415137
molecular_function,GAT,seq_only,Micro_Fmax,5,0.10169813705620936,0.09265803749938625,0.06107147172076697,0.058116619622751234,0.08523304772572382,0.03922183051816013,0.2648477156936446
molecular_function,GAT,seq_only,Smin,5,26.15058776390137,1.4107827690108494,26.779620023625625,26.777272419627558,26.784568586463323,23.62690920332703,26.784568586463323
molecular_function,GAT,struct_only,Macro_AUPRC,5,0.04168531534608054,0.0036024497362704003,0.042160971293765934,0.03861991742966568,0.04248184890738762,0.03810724640349511,0.047056592696088334
molecular_function,GAT,struct_only,Macro_AUROC,5,0.5056634891559705,0.014855841599099438,0.5091227562742212,0.49294866356071915,0.5147684741803896,0.488043597003823,0.5234339547606995
molecular_function,GAT,struct_only,Macro_Fmax,5,0.07588273318658964,0.0040812384642680555,0.07458451344755997,0.07289167421729428,0.07728955612435401,0.07233092617576538,0.08231699596797458
molecular_function,GAT,struct_only,Micro_AUPRC,5,0.052576176448502356,0.010692290960587988,0.052707276072237345,0.04914960483355085,0.062205969396656874,0.036510429989727734,0.062307601950338964
molecular_function,GAT,struct_only,Micro_AUROC,5,0.8051895128769097,0.004213555399056797,0.8058906057122689,0.8041491827976637,0.8060979204675661,0.7990544919602007,0.8107553634468485
molecular_function,GAT,struct_only,Micro_Fmax,5,0.15506723885393603,0.03587500031323011,0.1508008854889644,0.14457269436602763,0.18359627266952416,0.10284533457408415,0.19352100717107976
molecular_function,GAT,struct_only,Smin,5,26.78456858646332,0.0,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323
molecular_function,GCN,full,Macro_AUPRC,5,0.2302284367404181,0.01324751474212495,0.23539904510392007,0.21809031224555878,0.2386314596109515,0.21440644229244368,0.24461492444921662
molecular_function,GCN,full,Macro_AUROC,5,0.77968396535761,0.003971171056460998,0.7807290922379297,0.7755853016561056,0.7824908176711692,0.775489865233613,0.7841247499892323
molecular_function,GCN,full,Macro_Fmax,5,0.3290750317149173,0.014197694752305201,0.33518951402200176,0.31628043874527634,0.34042886388961524,0.31148401905619455,0.3419923228614988
molecular_function,GCN,full,Micro_AUPRC,5,0.21782587284972904,0.02952681732379258,0.22584499703157196,0.19967160273550355,0.23309949589824436,0.17752758477738434,0.25298568380594116
molecular_function,GCN,full,Micro_AUROC,5,0.9080761023867758,0.008880971156134312,0.9125826765283722,0.9029089256294475,0.9144461757205169,0.8949354347328349,0.9155072993227081
molecular_function,GCN,full,Micro_Fmax,5,0.3014652430021102,0.03433156228999979,0.3153054083275624,0.2734435797307091,0.3266497461504974,0.25695689082428885,0.33497058997749324
molecular_function,GCN,full,Smin,5,23.489560134191898,1.0802053130518507,23.54365091631981,23.31857508178525,23.67615431247116,21.93847043223474,24.970949928148514
molecular_function,GCN,seq_only,Macro_AUPRC,5,0.205151187664589,0.021660679097142525,0.20410875054263675,0.18876577047929033,0.20847652470677908,0.18484670520627888,0.2395581873879601
molecular_function,GCN,seq_only,Macro_AUROC,5,0.7638400603517914,0.010411719553551847,0.7646861763080518,0.756427640786061,0.7648799825436564,0.753156990311489,0.7800495118096987
molecular_function,GCN,seq_only,Macro_Fmax,5,0.30727213422647165,0.01999974576790611,0.30543945091905533,0.2921340890453259,0.3068949711610464,0.29128007849886955,0.34061208150806116
molecular_function,GCN,seq_only,Micro_AUPRC,5,0.1592089652183766,0.031537252806647355,0.15350379027357014,0.14019114900545734,0.15412390426545092,0.13465384104532244,0.21357214150208217
molecular_function,GCN,seq_only,Micro_AUROC,5,0.8833042037715938,0.008771078295129927,0.882154201383118,0.8762170004499609,0.8847249987590319,0.8759670400035058,0.8974577782623526
molecular_function,GCN,seq_only,Micro_Fmax,5,0.2349082114763436,0.03781312582878492,0.22578947363772175,0.22389837232369267,0.22717440511449666,0.1985055475587972,0.2991732587470097
molecular_function,GCN,seq_only,Smin,5,25.176969916730776,0.584088900112889,25.310706218288,25.16458895230899,25.598574700550003,24.19084055551451,25.620139156992387
molecular_function,GCN,struct_only,Macro_AUPRC,5,0.032071636698387855,0.0007382493669320024,0.032123794326722015,0.03140985949282144,0.0326884118039379,0.031243758657787713,0.03289235921067021
molecular_function,GCN,struct_only,Macro_AUROC,5,0.5314101268092729,0.007602627665935446,0.5293420995638388,0.527093294380787,0.531450336352027,0.5248829905147306,0.544281913234981
molecular_function,GCN,struct_only,Macro_Fmax,5,0.08232056135746516,0.0016676040956137212,0.08171864057168823,0.08151459951305684,0.08273123170238983,0.08064593669680963,0.08499239830338122
molecular_function,GCN,struct_only,Micro_AUPRC,5,0.037055199197623,0.021299062366903983,0.04045676299554783,0.016845015543008317,0.056780158362615754,0.013222361504914553,0.057971697582028525
molecular_function,GCN,struct_only,Micro_AUROC,5,0.7824305709932162,0.04563478637483415,0.8058962472379405,0.7400251761892822,0.819455511241628,0.7262345105524562,0.8205414097447743
molecular_function,GCN,struct_only,Micro_Fmax,5,0.10366559624145158,0.059349574829812825,0.11577837062265581,0.050694757793432244,0.15125034857550484,0.03378185569212174,0.16682264852354317
molecular_function,GCN,struct_only,Smin,5,26.78456858646332,0.0,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323
molecular_function,Hybrid,full,Macro_AUPRC,5,0.28079548662442894,0.018989476627007673,0.27764473714144033,0.2707622219675868,0.29114068622803946,0.25750907798344774,0.30692070980163033
molecular_function,Hybrid,full,Macro_AUROC,5,0.70301254707261,0.019568793597998426,0.6960158985507833,0.6909700791897071,0.7151423566359604,0.6823137838848958,0.7306206171017031
molecular_function,Hybrid,full,Macro_Fmax,5,0.3513762345245478,0.017453059886020517,0.35010685362872945,0.34213548449622627,0.3539320177422613,0.3319732185044713,0.3787335982510509
molecular_function,Hybrid,full,Micro_AUPRC,5,0.3307725517913228,0.03820637290579848,0.3161747336622804,0.3160700737544051,0.3412416685169837,0.28957816471172865,0.3907981183112161
molecular_function,Hybrid,full,Micro_AUROC,5,0.801862128792588,0.03831167878503443,0.8181191760190752,0.7792347019400372,0.8258709998531082,0.7463370867799507,0.8397486793707686
molecular_function,Hybrid,full,Micro_Fmax,5,0.44699734774366345,0.041493800562728396,0.4525760466446671,0.41501340477990584,0.4549147034437644,0.4033297529080418,0.5091528309419383
molecular_function,Hybrid,full,Smin,5,17.898351061578328,0.8307101724657527,17.86323121893774,17.78892277153641,18.508725806487952,16.60100009571415,18.729875415215382
molecular_function,Hybrid,seq_only,Macro_AUPRC,5,0.2752068235595574,0.015568964416796284,0.28342812848798205,0.25890144069729987,0.28650584532930706,0.2577361958687459,0.28946250741445223
molecular_function,Hybrid,seq_only,Macro_AUROC,5,0.7215059629203477,0.02301351915109486,0.7292754553446382,0.7054891052389183,0.739252697305368,0.6899093239285149,0.743603232784299
molecular_function,Hybrid,seq_only,Macro_Fmax,5,0.3505965599304889,0.015195734542068113,0.3577880270198529,0.3396061882969132,0.36264445957930286,0.3295611032172659,0.3633830215391094
molecular_function,Hybrid,seq_only,Micro_AUPRC,5,0.32517678960657204,0.014192191497108849,0.31907187143892773,0.3166863541430413,0.3382301532066,0.30974999912742734,0.34214557011686375
molecular_function,Hybrid,seq_only,Micro_AUROC,5,0.8287272067108283,0.017160762804865597,0.8251868362651409,0.8202678046550854,0.8396760559254393,0.8071909153057566,0.8513144214027193
molecular_function,Hybrid,seq_only,Micro_Fmax,5,0.4465084166747458,0.03799336693349553,0.4349830179038311,0.432335463567301,0.4730650154316924,0.39742410298935027,0.4947344834815541
molecular_function,Hybrid,seq_only,Smin,5,18.401110202741037,1.04754479910134,17.90618214176698,17.564527611877313,19.147991044458678,17.52812488715926,19.85872532844295
molecular_function,Hybrid,struct_only,Macro_AUPRC,5,0.14749345301703368,0.045750798364791415,0.1752457449048393,0.1194948129054315,0.17908918178285338,0.08020119430023669,0.18343633119180752
molecular_function,Hybrid,struct_only,Macro_AUROC,5,0.5708680688501321,0.013301177968930909,0.5711774305934513,0.5667894353387718,0.5776800292219565,0.5514592623979051,0.5872341866985761
molecular_function,Hybrid,struct_only,Macro_Fmax,5,0.08646354696218975,0.004839125097205318,0.08525064151898237,0.08464669479155147,0.09066647699915449,0.0799379520901427,0.09181596941111764
molecular_function,Hybrid,struct_only,Micro_AUPRC,5,0.08369140311517151,0.06800201745013117,0.0763497901120399,0.01866957118115071,0.14127300639058185,0.017630070262493747,0.16453457762959137
molecular_function,Hybrid,struct_only,Micro_AUROC,5,0.5803184372932357,0.05651824273696178,0.5568392491453013,0.5539304078728967,0.6294973551398053,0.5131687213709344,0.6481564529372412
molecular_function,Hybrid,struct_only,Micro_Fmax,5,0.02620771618584835,0.007050438458711259,0.024980976580322774,0.02409638553595067,0.03001604851806964,0.0165317654186266,0.035413404876272085
molecular_function,Hybrid,struct_only,Smin,5,1580.523874467497,1088.29243848529,1487.9888957927935,868.8568793515897,2050.475255176578,343.0543784215615,3152.2439635949627
molecular_function,Hybrid_JK,full,Macro_AUPRC,5,0.28883494607173843,0.008834132192285344,0.28909208209249504,0.28030804634465456,0.29502100063231684,0.2799029539557549,0.29985064733347067
molecular_function,Hybrid_JK,full,Macro_AUROC,5,0.7289190478322615,0.009036753623886612,0.7288904344240489,0.7206817253600398,0.7363065829987183,0.7192628062906996,0.7394536900878008
molecular_function,Hybrid_JK,full,Macro_Fmax,5,0.3564105823658448,0.012724493910835188,0.3583673394832607,0.35154884039029877,0.36572226831834964,0.3371923146637082,0.36922214897360667
molecular_function,Hybrid_JK,full,Micro_AUPRC,5,0.34993261216354926,0.020544494528955553,0.3515256122311013,0.331001598675626,0.3622211511404963,0.32833653560710874,0.3765781631634141
molecular_function,Hybrid_JK,full,Micro_AUROC,5,0.8386852729303138,0.007096686453758808,0.8366616587141928,0.8365120911966961,0.8371886067118125,0.8321996319781118,0.8508643760507556
molecular_function,Hybrid_JK,full,Micro_Fmax,5,0.45768030413277677,0.02083854030758784,0.4628099173055482,0.4480899391497952,0.4671361501847751,0.4276436710703204,0.48272184295344517
molecular_function,Hybrid_JK,full,Smin,5,17.312268249668954,0.4308966666172778,17.246385536418057,17.060662080585523,17.68012817235248,16.768212799062983,17.805952659925737
molecular_function,Hybrid_JK,seq_only,Macro_AUPRC,5,0.27846457091035487,0.02407737941849562,0.28710444050682693,0.2592399510901045,0.29346379246797455,0.24762233027697428,0.30489234020989403
molecular_function,Hybrid_JK,seq_only,Macro_AUROC,5,0.7213278187201148,0.04100989742659948,0.7258097628761393,0.6916554683182566,0.7557069595099192,0.6687617472712529,0.7647051556250059
molecular_function,Hybrid_JK,seq_only,Macro_Fmax,5,0.352622915925834,0.02104645315220596,0.36125918027424003,0.3327458133441434,0.36778025297104333,0.3275918021068927,0.3737375309328506
molecular_function,Hybrid_JK,seq_only,Micro_AUPRC,5,0.34653835099066427,0.0442374440660643,0.3508698716295213,0.3275497603239088,0.36575053101661387,0.28480915678571955,0.40371243519755784
molecular_function,Hybrid_JK,seq_only,Micro_AUROC,5,0.8388774679587986,0.021368298734239916,0.8486305607860932,0.834387194938411,0.8531270101827185,0.803453059481354,0.854789514405416
molecular_function,Hybrid_JK,seq_only,Micro_Fmax,5,0.47188208222378253,0.03680080760753816,0.4838350055243937,0.4496591504515539,0.4875311720198255,0.42164727144511793,0.5167378116780215
molecular_function,Hybrid_JK,seq_only,Smin,5,17.817972906562904,1.252134106327568,17.767657763271952,16.82932102621818,18.223035803750733,16.565466152977763,19.704383786595887
molecular_function,Hybrid_JK,struct_only,Macro_AUPRC,5,0.2190219479093405,0.06608007879370797,0.25417818230431694,0.15339884588051966,0.2731142151075954,0.14118311014423243,0.273235386110038
molecular_function,Hybrid_JK,struct_only,Macro_AUROC,5,0.5338144347457074,0.005473081543136627,0.5325671798235293,0.5299101088817726,0.5375702127415029,0.5278813829684268,0.5411432893133059
molecular_function,Hybrid_JK,struct_only,Macro_Fmax,5,0.08010362980325543,0.007453158628164886,0.075972441441138,0.07447180500938681,0.08596797197090678,0.07394667762804873,0.09015925296679685
molecular_function,Hybrid_JK,struct_only,Micro_AUPRC,5,0.0985205103292206,0.07179537008281452,0.08716039822632825,0.05098532186949369,0.09083912774125295,0.042493614222773514,0.22112408958625457
molecular_function,Hybrid_JK,struct_only,Micro_AUROC,5,0.5034928750029553,0.0406984306579094,0.5233657275029608,0.4779991389760797,0.5252897352605717,0.44553177784995596,0.545277995425208
molecular_function,Hybrid_JK,struct_only,Micro_Fmax,5,0.015094426879940864,0.0032283398565985943,0.014717413590796738,0.012922426847800308,0.015454552267950918,0.01204739259167358,0.020330349101482775
molecular_function,Hybrid_JK,struct_only,Smin,5,2608.562444780261,1477.0515069553815,2374.4291683097745,1941.7112621887659,2557.402127668142,1113.428538427616,5055.841127307006
molecular_function,MLP,full,Macro_AUPRC,5,0.20416881285293903,0.0056529687482307816,0.2046850727714115,0.2046082435275671,0.2082698419267854,0.19464899563587618,0.20863191040305495
molecular_function,MLP,full,Macro_AUROC,5,0.7523223462368109,0.005580758523581442,0.7543543012299907,0.7496708384169819,0.7552543094103267,0.7440194600461437,0.7583128220806118
molecular_function,MLP,full,Macro_Fmax,5,0.2996295829659267,0.0074377547802375,0.30167725686408564,0.29875467567817215,0.3027861364180007,0.2875405333380693,0.3073893125313056
molecular_function,MLP,full,Micro_AUPRC,5,0.2002954378695457,0.01639138454229466,0.1961953603420211,0.18959900289986625,0.20963715554495901,0.18251258772391268,0.2235330828369696
molecular_function,MLP,full,Micro_AUROC,5,0.8988146402422247,0.007011787130973324,0.9011550423062087,0.8946661067325673,0.9028557436196075,0.8888905091697626,0.9065057993829772
molecular_function,MLP,full,Micro_Fmax,5,0.2787547560891661,0.028023955370804935,0.27897983606151444,0.2691198408252826,0.2870014077402473,0.24073711032742579,0.3179355854913603
molecular_function,MLP,full,Smin,5,24.44641687578067,0.27465184129248243,24.305226845416072,24.304035585226963,24.416663930158602,24.277843560988543,24.92831445711317
molecular_function,MLP,seq_only,Macro_AUPRC,5,0.21114946815606342,0.01269060440696068,0.2090559044838402,0.20530001060799957,0.21989154248235762,0.19448858415756864,0.22701129904855102
molecular_function,MLP,seq_only,Macro_AUROC,5,0.7549644612095832,0.00828628855060198,0.7555135263683229,0.7496934135422709,0.7624106357070434,0.7439222626828067,0.763282467747472
molecular_function,MLP,seq_only,Macro_Fmax,5,0.30675387425956213,0.013254941010743069,0.3074041951172174,0.30220854875574893,0.3146613409970066,0.2872674689095991,0.32222781751823854
molecular_function,MLP,seq_only,Micro_AUPRC,5,0.2098442678454612,0.021497329323428946,0.2100185277204683,0.19592214234282426,0.22475592261919927,0.18250746646575594,0.23601728007905828
molecular_function,MLP,seq_only,Micro_AUROC,5,0.901641008665506,0.009336646834639027,0.9065112073897778,0.8946698711359251,0.9079218093972394,0.888869499595686,0.9102326558089023
molecular_function,MLP,seq_only,Micro_Fmax,5,0.2998893876346374,0.03909708672497204,0.3183206858671578,0.27867506154396415,0.328854089464352,0.2412855063788807,0.3323115949188324
molecular_function,MLP,seq_only,Smin,5,24.64704170706749,0.5546462859667624,24.452173978191976,24.307054669514145,24.917257123868065,24.083325453023452,25.475397310739815
molecular_function,MLP,struct_only,Macro_AUPRC,5,0.5146223201031807,0.0,0.5146223201031807,0.5146223201031807,0.5146223201031807,0.5146223201031807,0.5146223201031807
molecular_function,MLP,struct_only,Macro_AUROC,5,0.5,0.0,0.5,0.5,0.5,0.5,0.5
molecular_function,MLP,struct_only,Macro_Fmax,5,0.052439738939328684,0.0,0.052439738939328684,0.052439738939328684,0.052439738939328684,0.052439738939328684,0.052439738939328684
molecular_function,MLP,struct_only,Micro_AUPRC,5,0.013435495796600277,0.001366262513608022,0.013252876662764874,0.01324527610661227,0.014022224510501322,0.011453712895949637,0.01520338880717328
molecular_function,MLP,struct_only,Micro_AUROC,5,0.6964816279027,0.009294695071471518,0.6929109026160403,0.6919093742170878,0.6966559901372733,0.6886310299664035,0.7123008425766948
molecular_function,MLP,struct_only,Micro_Fmax,5,0.03847505757904572,0.007178465788566529,0.037317723267660245,0.034972736285227526,0.04496704999361031,0.02893650224977171,0.046181276098958834
molecular_function,MLP,struct_only,Smin,5,26.78456858646332,0.0,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323,26.784568586463323
